0	7	282	13.698000
0	7	283	12.948000
0	7	284	11.562000
0	7	285	10.990000
0	7	286	10.986000
0	7	287	10.692000
0	7	288	12.071000
0	7	289	11.767000
0	7	290	11.403000
0	7	291	13.388000
0	7	292	11.400000
0	7	293	13.704000
0	7	294	11.907000
0	7	295	13.230000
0	7	296	12.928000
0	7	297	16.146000
0	7	298	13.003000
0	7	299	14.571000
0	7	300	14.458000
0	7	301	16.348000
0	7	302	11.462000
0	7	303	13.358000
0	7	304	12.296000
0	7	305	11.462000
0	7	306	10.622000
0	7	307	12.123000
0	7	308	13.743000
0	7	309	10.360000
0	7	310	12.246000
0	7	311	10.570000
0	7	312	9.724000
0	7	313	11.477000
0	7	314	13.567000
0	7	315	9.816000
0	7	316	12.121000
0	7	317	11.457000
0	7	318	15.099000
0	7	319	12.356000
0	7	320	12.021000
0	7	321	12.155000
0	7	322	12.876000
0	7	323	12.288000
0	7	324	13.777000
0	7	325	11.565000
0	7	326	11.532000
0	7	327	12.893000
0	7	328	12.587000
0	7	329	11.077000
0	7	330	12.534000
0	7	331	11.214000
0	7	332	11.195000
0	7	333	11.760000
0	7	334	22.319000
0	7	335	12.657000
0	7	336	12.166000
0	7	337	10.432000
0	7	338	13.137000
0	7	339	12.242000
0	7	340	11.550000
0	7	341	11.509000
0	7	342	13.302000
0	7	343	11.351000
0	7	344	12.174000
0	7	345	12.715000
0	7	346	12.043000
0	7	347	12.930000
0	7	348	12.312000
0	7	349	14.185000
0	7	350	10.035000
0	7	351	13.302000
0	7	352	12.619000
0	7	353	12.891000
0	7	354	11.246000
0	7	355	12.270000
0	7	356	12.703000
0	7	357	11.334000
0	7	358	12.517000
0	7	359	11.943000
